TU_RLTY_KID;Error;Error_text;KNum
5755967;0;;43:40:001030:1381
5755969;0;;43:40:001030:1382
5755971;0;;43:40:001030:1383
5755973;0;;43:40:001030:1384
5755975;0;;43:40:001030:1385
5755977;0;;43:40:001030:1389
5756019;0;;43:40:001030:1343
5755979;0;;43:40:001030:1386
5755981;0;;43:40:001030:1387
5755983;1;Parse error;
5755985;1;Parse error;
5755987;0;;43:40:001030:1391
5755989;0;;43:40:001030:1392
5755991;0;;43:40:001030:1393
5755993;0;;43:40:001030:1394
5755995;0;;43:40:001030:1395
5755997;0;;43:40:001030:1396
5756021;0;;43:40:001030:1344
5755999;0;;43:40:001030:1397
5756001;0;;43:40:001030:1398
5756003;0;;43:40:001030:1399
5756005;0;;43:40:001030:1400
5756007;0;;43:40:001030:1401
5756023;0;;43:40:001030:1345
5756025;0;;43:40:001030:1346
5756009;0;;43:40:001030:1347
4334003;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5703973;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4348410;0;;43:40:000423:3414
4719811;0;;43:40:001110:16
4737775;0;;43:40:001110:43
4719813;0;;43:40:001110:44
4837909;0;;43:40:000106:56
4366751;0;;43:40:000106:56
4454785;0;;43:40:001110:12
4454787;0;;43:40:001110:75
4543717;0;;43:40:001110:38
4325410;0;;43:40:000107:133
4421845;0;;43:40:000107:133
4660011;0;;43:40:000107:692
4580475;0;;43:40:000107:673
4480743;0;;43:40:000107:669
4767213;0;;43:40:000107:672
4648003;0;;43:40:000107:650
4496719;0;;43:40:000107:679
4599147;0;;43:40:000107:693
4580477;0;;43:40:000107:700
4543711;0;;43:40:000107:691
4749649;0;;43:40:000107:658
4672027;0;;43:40:000107:675
4549829;1;Parse error;
4737773;1;Parse error;
4467821;0;;43:40:000107:670
4755421;0;;43:40:000107:704
4719807;0;;43:40:000107:687
4747437;0;;43:40:000107:688
4543713;0;;43:40:000107:684
4543715;0;;43:40:000107:690
4645911;0;;43:40:000107:682
4421847;0;;43:40:000107:699
4467823;0;;43:40:000107:656
4707881;0;;43:40:000107:659
4531177;0;;43:40:000107:661
4531179;0;;43:40:000107:674
4524791;0;;43:40:000107:665
4543719;0;;43:40:000107:651
4731799;0;;43:40:000107:653
4737777;0;;43:40:000107:667
4531183;0;;43:40:000107:681
4474369;0;;43:40:000107:683
4556163;0;;43:40:000107:694
4761411;0;;43:40:000107:697
4518581;0;;43:40:000107:705
4524793;0;;43:40:000107:652
4621363;0;;43:40:000107:695
4549833;0;;43:40:000107:678
4635967;0;;43:40:000107:701
4701837;0;;43:40:000107:696
4547637;1;Parse error;
4454789;1;Parse error;
4695981;0;;43:40:000107:689
4605277;0;;43:40:000107:660
4467825;0;;43:40:000107:680
4580473;0;;43:40:000107:662
4648011;0;;43:40:000107:677
4441779;0;;43:40:000107:698
4777025;0;;43:40:000107:703
4642175;0;;43:40:000107:671
4677937;0;;43:40:000107:655
4480741;0;;43:40:000107:702
4549831;0;;43:40:000107:686
4518583;0;;43:40:000107:657
4516297;0;;43:40:000107:666
5799721;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4328062;0;;43:40:000107:141
4345699;0;;43:40:000107:141
5677043;0;;43:40:000107:141
4377211;0;;43:40:000107:141
4340011;0;;43:40:000107:141
4394017;0;;43:40:000107:887
4480749;0;;43:40:000107:896
4707897;0;;43:40:000107:735
4568493;0;;43:40:000107:736
4627409;0;;43:40:000107:737
4499571;0;;43:40:000107:738
4467831;0;;43:40:000107:739
4660029;0;;43:40:000107:740
4574563;0;;43:40:000107:741
4493271;0;;43:40:000107:742
4580485;0;;43:40:000107:743
4761425;0;;43:40:000107:744
4580481;0;;43:40:000107:897
4660031;0;;43:40:000107:745
4574565;0;;43:40:000107:746
4755437;0;;43:40:000107:747
4711643;0;;43:40:000107:748
4458921;0;;43:40:000107:749
4441787;0;;43:40:000107:750
4660033;0;;43:40:000107:751
4487097;0;;43:40:000107:752
4611447;0;;43:40:000107:753
4377235;0;;43:40:000107:754
4537385;0;;43:40:000107:898
4549853;1;Parse error;
4731809;1;Parse error;
4683937;0;;43:40:000107:757
4454769;0;;43:40:000107:758
4401257;0;;43:40:000107:759
4499549;0;;43:40:000107:760
4642169;0;;43:40:000107:761
4524783;0;;43:40:000107:762
4701823;0;;43:40:000107:763
4677925;0;;43:40:000107:764
4493261;0;;43:40:000107:899
4441767;0;;43:40:000107:765
4695973;0;;43:40:000107:766
4605265;0;;43:40:000107:767
4493247;0;;43:40:000107:768
4755415;0;;43:40:000107:769
4493249;0;;43:40:000107:770
4681737;0;;43:40:000107:771
4480735;0;;43:40:000107:772
4461279;0;;43:40:000107:773
4474361;0;;43:40:000107:774
4701839;0;;43:40:000107:900
4480737;0;;43:40:000107:775
4543699;0;;43:40:000107:776
4537379;0;;43:40:000107:777
4749641;0;;43:40:000107:778
4683941;0;;43:40:000107:779
4580469;0;;43:40:000107:780
4461283;0;;43:40:000107:781
4467813;0;;43:40:000107:782
4531171;0;;43:40:000107:783
4556153;0;;43:40:000107:784
4743745;0;;43:40:000107:901
4683943;0;;43:40:000107:785
4677929;0;;43:40:000107:786
4683945;0;;43:40:000107:787
4408235;0;;43:40:000107:788
4621357;0;;43:40:000107:789
4603083;0;;43:40:000107:790
4629727;0;;43:40:000107:791
4665951;0;;43:40:000107:792
4543703;0;;43:40:000107:793
4773339;0;;43:40:000107:794
4586539;0;;43:40:000107:902
4509949;0;;43:40:000107:795
4556155;0;;43:40:000107:796
4377213;0;;43:40:000107:797
4623495;0;;43:40:000107:798
4635961;0;;43:40:000107:799
4611431;0;;43:40:000107:800
4543705;0;;43:40:000107:801
4617529;0;;43:40:000107:802
4654073;0;;43:40:000107:803
4654075;0;;43:40:000107:804
4394019;0;;43:40:000107:903
4415099;0;;43:40:000107:805
4737763;0;;43:40:000107:806
4461285;0;;43:40:000107:807
4749643;0;;43:40:000107:808
4743731;0;;43:40:000107:809
4509563;0;;43:40:000107:810
4695979;0;;43:40:000107:811
4448307;0;;43:40:000107:812
4695983;0;;43:40:000107:813
4767217;0;;43:40:000107:814
4701841;0;;43:40:000107:904
4562243;0;;43:40:000107:815
4531187;0;;43:40:000107:713
4586537;0;;43:40:000107:816
4487081;0;;43:40:000107:817
4499557;1;Parse error;
4415105;1;Parse error;
4448309;0;;43:40:000107:820
4711647;0;;43:40:000107:821
4640027;0;;43:40:000107:822
4648017;0;;43:40:000107:823
4487083;0;;43:40:000107:905
4707889;0;;43:40:000107:824
4408247;0;;43:40:000107:825
4435191;0;;43:40:000107:826
4683957;0;;43:40:000107:827
4731801;0;;43:40:000107:828
4461301;0;;43:40:000107:829
4574551;0;;43:40:000107:830
4549839;0;;43:40:000107:831
4723625;0;;43:40:000107:832
4590431;0;;43:40:000107:833
4725915;0;;43:40:000107:888
4518585;0;;43:40:000107:906
4543723;0;;43:40:000107:834
4524797;0;;43:40:000107:835
4743751;0;;43:40:000107:836
4394027;0;;43:40:000107:837
4755425;0;;43:40:000107:838
4660021;0;;43:40:000107:839
4499561;0;;43:40:000107:840
4623503;0;;43:40:000107:841
4683961;0;;43:40:000107:842
4635979;0;;43:40:000107:843
4428523;0;;43:40:000107:907
4421869;0;;43:40:000107:844
4640029;1;Parse error;
4377227;1;Parse error;
4654085;0;;43:40:000107:847
4773359;0;;43:40:000107:848
4446219;0;;43:40:000107:849
4719833;0;;43:40:000107:850
4441789;0;;43:40:000107:851
4556181;0;;43:40:000107:852
4705649;0;;43:40:000107:853
4635971;0;;43:40:000107:908
4599157;0;;43:40:000107:854
4435199;0;;43:40:000107:855
4617551;0;;43:40:000107:856
4605287;0;;43:40:000107:857
4605289;0;;43:40:000107:858
4749661;0;;43:40:000107:859
4428535;0;;43:40:000107:860
4755439;0;;43:40:000107:861
4537401;0;;43:40:000107:862
4505839;0;;43:40:000107:863
4675811;0;;43:40:000107:909
4435201;0;;43:40:000107:864
4743757;0;;43:40:000107:865
4777021;0;;43:40:000107:866
4509951;0;;43:40:000107:867
4386681;0;;43:40:000107:868
4689939;0;;43:40:000107:869
4725913;0;;43:40:000107:870
4761407;0;;43:40:000107:871
4605273;1;Parse error;
4421849;1;Parse error;
4419545;0;;43:40:000107:910
4719809;0;;43:40:000107:874
4749653;0;;43:40:000107:911
4695985;0;;43:40:000107:912
4654079;0;;43:40:000107:913
4677943;0;;43:40:000107:914
4629735;0;;43:40:000107:915
4617539;0;;43:40:000107:889
4640035;0;;43:40:000107:916
4611441;0;;43:40:000107:917
4635973;0;;43:40:000107:918
4537389;0;;43:40:000107:919
4586543;0;;43:40:000107:920
4677945;0;;43:40:000107:921
4394021;0;;43:40:000107:922
4642177;0;;43:40:000107:923
4562247;0;;43:40:000107:924
4556167;0;;43:40:000107:925
4665963;0;;43:40:000107:890
4695989;0;;43:40:000107:926
4665967;0;;43:40:000107:927
4518587;0;;43:40:000107:928
4572377;0;;43:40:000107:929
4524795;0;;43:40:000107:930
4695991;0;;43:40:000107:931
4458401;0;;43:40:000107:932
4701843;1;Parse error;
4695995;1;Parse error;
4654083;0;;43:40:000107:935
4428521;0;;43:40:000107:891
4401285;0;;43:40:000107:936
4677949;0;;43:40:000107:937
4677951;0;;43:40:000107:938
4461299;0;;43:40:000107:939
4574549;0;;43:40:000107:940
4421867;0;;43:40:000107:941
4391441;0;;43:40:000107:942
4493267;0;;43:40:000107:943
4605285;0;;43:40:000107:944
4428527;0;;43:40:000107:945
4377223;0;;43:40:000107:892
4509961;0;;43:40:000107:946
4737783;0;;43:40:000107:947
4592755;0;;43:40:000107:948
4635977;0;;43:40:000107:949
4731805;0;;43:40:000107:950
4415107;0;;43:40:000107:951
4505833;0;;43:40:000107:952
4556173;0;;43:40:000107:953
4719825;0;;43:40:000107:954
4518591;0;;43:40:000107:955
4543721;0;;43:40:000107:893
4524801;0;;43:40:000107:956
4660025;0;;43:40:000107:957
4415109;0;;43:40:000107:958
4759205;1;Parse error;
4621355;1;Parse error;
4394029;0;;43:40:000107:886
4448313;0;;43:40:000107:961
4568491;0;;43:40:000107:962
4474381;0;;43:40:000107:963
4586553;0;;43:40:000107:714
4474371;0;;43:40:000107:894
4755431;0;;43:40:000107:715
4480755;0;;43:40:000107:716
4689947;0;;43:40:000107:717
4493269;0;;43:40:000107:718
4377229;0;;43:40:000107:719
4725919;0;;43:40:000107:720
4689949;0;;43:40:000107:721
4441785;0;;43:40:000107:722
4474383;0;;43:40:000107:723
4562253;0;;43:40:000107:724
4592749;0;;43:40:000107:895
4743755;0;;43:40:000107:725
4428531;0;;43:40:000107:726
4635985;0;;43:40:000107:727
4435195;0;;43:40:000107:728
4719829;0;;43:40:000107:729
4480757;0;;43:40:000107:730
4767223;0;;43:40:000107:731
4599153;0;;43:40:000107:732
4426113;0;;43:40:000107:733
4428533;0;;43:40:000107:734
5890444;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4487073;0;;43:40:001110:2
4487075;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4773345;0;;43:40:003226:563
4586533;0;;43:40:000103:4
4648015;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4605279;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4586535;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4844991;0;;43:40:001110:11
4373567;0;;43:40:001110:11
4349354;0;;43:40:001110:10
4368451;0;;43:40:001110:10
4839629;0;;43:40:001110:10
4335962;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4342777;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5692591;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4327774;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5954736;0;;43:40:000000:576
5954738;0;;43:40:000006:81
5954740;0;;43:40:000006:82
5954654;0;;43:14:030301:79
5954742;0;;43:40:000000:2427
5954715;0;;43:40:000021:391
5954726;0;;43:40:000138:100
5954687;0;;43:40:000142:7656
5954756;0;;43:40:000116:2253
5954652;0;;43:30:070302:411
5954730;0;;43:40:000008:30
5954732;0;;43:12:121801:212
5954734;0;;43:12:121801:213
5954626;0;;43:40:000034:1125
5954700;0;;43:40:000034:1135
5954589;0;;43:40:000172:1148
5954575;0;;43:12:121801:218
5954569;0;;43:40:000034:883
5954717;0;;43:40:000298:149
5954728;0;;43:40:000010:144
4844041;0;;43:40:000367:2755
4372677;0;;43:40:000367:2755
4840187;0;;43:40:000367:2756
4368997;0;;43:40:000367:2756
4844709;0;;43:40:003610:703
4373305;0;;43:40:003610:703
4369639;0;;43:40:000367:2757
4840849;0;;43:40:000367:2757
4840845;0;;43:40:003611:497
4369635;0;;43:40:003611:497
4373541;0;;43:40:003610:75
4844965;0;;43:40:003610:75
4371767;0;;43:40:003610:821
4843065;0;;43:40:003610:821
4370279;0;;43:40:003611:507
4841505;0;;43:40:003611:507
4372311;0;;43:40:000571:154
4843639;0;;43:40:000571:154
4841507;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4367775;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4838945;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4372197;0;;43:40:003019:182
4843519;0;;43:40:003019:182
4369387;0;;43:40:003610:704
4840585;0;;43:40:003610:704
4465185;0;;43:40:003611:101
4465187;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4615171;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4372313;0;;43:40:003611:103
4843641;0;;43:40:003611:103
4372439;0;;43:40:000367:2758
4843783;0;;43:40:000367:2758
4838821;0;;43:40:003610:791
4367651;0;;43:40:003610:791
4845525;0;;43:40:003610:324
4374073;0;;43:40:003610:324
4372781;0;;43:40:003610:277
4844151;0;;43:40:003610:277
4374159;0;;43:40:003611:400
4845617;0;;43:40:003611:400
4368819;0;;43:40:003610:613
4840005;0;;43:40:003610:613
4843521;0;;43:40:000367:2759
4372199;0;;43:40:000367:2759
4841997;0;;43:40:000571:156
4370733;0;;43:40:000571:156
4839061;0;;43:40:000367:2761
4367891;0;;43:40:000367:2761
4840443;0;;43:40:000571:185
4369251;0;;43:40:000571:185
5707414;0;;43:40:000571:185
4369389;0;;43:40:003611:741
4840587;0;;43:40:003611:741
4366417;1;Parse error;
4837575;1;Parse error;
4373301;0;;43:40:003610:65
4844705;0;;43:40:003610:65
4839479;0;;43:40:003611:264
4368303;0;;43:40:003611:264
4844963;0;;43:40:000367:2763
4373539;0;;43:40:000367:2763
4370053;0;;43:40:000367:2765
4841275;0;;43:40:000367:2765
4372437;0;;43:40:000367:2769
4843781;0;;43:40:000367:2769
4374075;0;;43:40:003611:109
4845527;0;;43:40:003611:109
4843923;0;;43:40:003611:509
4372567;0;;43:40:003611:509
4371771;0;;43:40:003611:331
4843069;0;;43:40:003611:331
4841637;0;;43:40:003611:113
4841121;0;;43:40:003611:113
4369905;0;;43:40:003611:113
4369901;0;;43:40:003610:300
4841117;0;;43:40:003610:300
4370969;0;;43:40:003610:238
4842237;1;Parse error;
4371261;1;Parse error;
4842529;0;;43:40:003600:1285
4838587;0;;43:40:003611:499
4367421;0;;43:40:003611:499
4844037;0;;43:40:003611:499
4484475;0;;43:40:003610:661
4484477;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4770893;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4838299;0;;43:40:003610:265
4367139;0;;43:40:003610:265
4845191;0;;43:40:000367:2776
4373757;0;;43:40:000367:2775
4602857;0;;43:40:003610:770
4609051;0;;43:40:003610:770
4602859;0;;43:40:003610:771
4348573;0;;43:40:003611:256
5677171;0;;43:40:003610:694
4348467;0;;43:40:003610:694
4345796;0;;43:40:003610:694
5677177;0;;43:40:003610:694
4398527;0;;43:40:000571:243
4347930;0;;43:40:000571:243
4553635;0;;43:40:003611:644
4729449;0;;43:40:003611:652
4705465;0;;43:40:003611:653
4615199;0;;43:40:003611:654
4669663;0;;43:40:003611:655
4572155;0;;43:40:000571:244
4497021;0;;43:40:003611:656
4405549;0;;43:40:003611:657
4699499;0;;43:40:003611:658
4717463;1;Parse error;
4541253;1;Parse error;
4398529;0;;43:40:003611:645
4770899;0;;43:40:003611:660
4465209;0;;43:40:003611:661
4522291;0;;43:40:003611:662
4687617;0;;43:40:003611:663
4516087;0;;43:40:003611:664
4484485;0;;43:40:003611:646
4776793;0;;43:40:003611:647
4528629;0;;43:40:000571:243
4572143;0;;43:40:003611:648
4565917;0;;43:40:003611:649
4439225;0;;43:40:003611:650
4776795;0;;43:40:003611:651
4347932;0;;43:40:000571:246
4383447;0;;43:40:000571:246
4693559;0;;43:40:003611:665
4578233;0;;43:40:000571:251
4669677;0;;43:40:003611:673
4534975;0;;43:40:003611:674
4776817;0;;43:40:003611:675
4711411;0;;43:40:003611:676
4478215;0;;43:40:003611:677
4432645;0;;43:40:000571:252
4627215;0;;43:40:003611:678
4383449;0;;43:40:000571:246
4516095;0;;43:40:000571:249
4621193;0;;43:40:003611:666
4405573;0;;43:40:000571:247
4471867;0;;43:40:003611:679
4490801;0;;43:40:000571:248
4412433;0;;43:40:003611:680
4584137;0;;43:40:003611:681
4789849;1;Parse error;
4471863;1;Parse error;
4669671;0;;43:40:003611:668
4699501;0;;43:40:003611:669
4681569;0;;43:40:000571:250
4490793;0;;43:40:003611:670
4458725;0;;43:40:003611:671
4547415;0;;43:40:003611:672
4419353;0;;43:40:000571:166
4347938;0;;43:40:000571:166
4452249;0;;43:40:000571:262
4633535;0;;43:40:000571:267
4534979;0;;43:40:000571:255
4419355;0;;43:40:000571:271
4747277;0;;43:40:000571:276
4602907;0;;43:40:000571:261
4804621;0;;43:40:000571:261
4490821;0;;43:40:000571:274
4534987;0;;43:40:000571:253
4729485;0;;43:40:000571:264
4699517;0;;43:40:000571:265
4669691;0;;43:40:000571:257
4633533;0;;43:40:000571:263
4528663;0;;43:40:000571:266
4522327;0;;43:40:000571:268
4812295;0;;43:40:000571:254
4621207;0;;43:40:000571:254
4687633;0;;43:40:000571:258
4753129;0;;43:40:000571:269
4584141;0;;43:40:000571:260
4663611;0;;43:40:000571:272
4490811;0;;43:40:000571:275
4639847;0;;43:40:000571:273
4553667;1;Parse error;
4578251;1;Parse error;
4439267;0;;43:40:000571:256
4391191;0;;43:40:000571:277
4347940;0;;43:40:000571:277
4534989;0;;43:40:000571:277
4572205;0;;43:40:003611:687
4412461;0;;43:40:000571:280
4669703;0;;43:40:000571:284
4681591;0;;43:40:003611:688
4806599;0;;43:40:003611:689
4419371;0;;43:40:003611:689
4699529;0;;43:40:000571:278
4484533;0;;43:40:003611:690
4391193;0;;43:40:003611:691
4705497;0;;43:40:003611:692
4596727;0;;43:40:003611:693
4465231;0;;43:40:000571:279
4717503;0;;43:40:003611:694
4723481;0;;43:40:003611:695
4747307;0;;43:40:003611:696
4452271;0;;43:40:003611:697
4412479;0;;43:40:000571:283
4669701;0;;43:40:003611:682
4398573;0;;43:40:003611:683
4497065;0;;43:40:003611:684
4590257;1;Parse error;
4687643;1;Parse error;
4809355;0;;43:40:003611:686
4516121;0;;43:40:003611:686
4572203;0;;43:40:000571:281
4729495;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4843637;0;;43:40:003611:629
4372309;0;;43:40:003611:629
4840447;0;;43:40:003611:1042
4369255;0;;43:40:003611:1042
4840321;0;;43:40:000367:2780
4369129;0;;43:40:000367:2780
4366631;0;;43:40:000361:47
4837789;0;;43:40:000361:47
4840449;0;;43:40:003611:588
4369257;0;;43:40:003611:588
4367295;0;;43:40:000367:2783
4838459;0;;43:40:000367:2783
4369637;0;;43:40:003611:594
4840847;0;;43:40:003611:594
4844973;0;;43:40:003611:535
4373549;0;;43:40:003611:535
4367543;0;;43:40:003611:275
4838711;0;;43:40:003611:275
4844465;0;;43:40:003611:896
4373081;0;;43:40:003611:896
4369917;0;;43:40:003611:351
4841133;0;;43:40:003611:351
4369777;0;;43:40:000571:171
4840989;0;;43:40:000571:171
4368987;0;;43:40:003610:755
4840175;0;;43:40:003610:755
4369633;1;Parse error;
4840843;1;Parse error;
4367287;0;;43:40:003611:278
4838451;0;;43:40:003611:278
